player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,SLG,OBP,team,year,wOBA,wRC+,wRAA
長野 久義,130,479,434,49,109,20,3,15,180,52,3,2,5,2,34,0,4,81,12,0.251,0.415,0.31,巨人,2015,0.3326343808903787,112.99081738763373,6.187327531286723
辻 東倫,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.25,巨人,2015,0.18062060136473512,-33.01617585019912,-0.5290485936800489
寺内 崇幸,31,29,24,6,6,0,0,0,6,3,4,0,4,0,0,0,1,6,0,0.25,0.25,0.28,巨人,2015,0.2512982279857185,34.868642120366374,-1.8781023041803528
堂上 剛裕,59,104,98,7,27,9,1,3,47,13,0,0,1,1,4,0,0,20,6,0.276,0.48,0.301,巨人,2015,0.35000800928593395,129.6779312241694,3.0690084089789287
中井 大介,29,47,43,2,9,1,0,0,10,2,0,0,1,0,2,0,1,9,0,0.209,0.233,0.261,巨人,2015,0.23695783997566386,21.094910937932774,-3.6875166279144866
橋本 到,68,151,137,19,30,11,1,1,46,10,4,1,3,1,9,0,1,35,1,0.219,0.336,0.27,巨人,2015,0.2800220682340861,62.45746704133693,-5.636787114124538
フランシスコ,5,18,18,0,3,0,0,0,3,1,0,0,0,0,0,0,0,11,0,0.167,0.167,0.167,巨人,2015,0.15357113932460573,-58.996785196958726,-2.8457186715602196
ポレダ,24,44,43,0,4,0,0,0,4,1,0,0,0,0,1,0,0,29,0,0.093,0.093,0.114,巨人,2015,0.10018613066476086,-110.27229865845204,-9.199534530480538
マイコラス,21,54,49,5,7,2,0,0,9,3,0,1,4,0,1,0,0,22,1,0.143,0.184,0.16,巨人,2015,0.1597837899609193,-53.02962588892879,-8.21675601468066
松本 哲也,44,37,34,8,5,1,0,0,6,0,3,0,1,0,2,0,0,10,0,0.147,0.176,0.194,巨人,2015,0.179457183642579,-34.13362141350062,-4.934810602651563
村田 修一,103,370,330,33,78,9,0,12,123,39,1,1,2,2,28,2,8,65,12,0.236,0.373,0.31,巨人,2015,0.3183053981517473,99.22804080018986,-0.2840057849697408
矢野 謙次,8,14,14,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0.071,0.071,0.071,巨人,2015,0.06581620256768816,-143.2841076859853,-3.386670077880171
吉川 大幾,47,60,56,11,14,5,1,0,21,4,3,0,2,0,2,0,0,15,1,0.25,0.375,0.276,巨人,2015,0.29588922102628773,77.69763327931823,-1.33055649140763
新垣 渚,15,24,20,1,4,1,0,0,5,2,0,0,3,0,1,0,0,7,1,0.2,0.25,0.238,ヤクルト,2015,0.22935949379648907,13.796811498109696,-2.0571487049374357
荒木 貴裕,73,196,170,21,43,8,0,2,57,12,5,3,8,1,16,0,1,30,3,0.253,0.335,0.319,ヤクルト,2015,0.30721653935488097,88.57735547138897,-2.226147047769203
飯原 誉士,18,34,32,2,7,1,0,0,8,3,0,0,0,1,1,0,0,9,1,0.219,0.25,0.235,ヤクルト,2015,0.22296558463438745,7.65555604937714,-3.121913046280415
石川 雅規,25,47,38,2,7,0,0,0,7,1,0,0,7,0,2,0,0,13,1,0.184,0.184,0.225,ヤクルト,2015,0.19737381656378303,-16.92495973865768,-5.464320975740574
石山 泰稚,21,33,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,2,0.0,0.0,0.0,ヤクルト,2015,0.0,-206.49959955275526,-10.057150897860403
今浪 隆博,68,139,123,13,39,8,0,2,53,13,1,0,3,1,12,0,0,14,1,0.317,0.431,0.375,ヤクルト,2015,0.37078807168481004,149.63687468062514,6.86041431079477
上田 剛史,82,238,209,18,55,2,2,1,64,19,8,1,11,2,14,0,2,29,5,0.263,0.306,0.313,ヤクルト,2015,0.29050591774119944,72.52704987039445,-6.501497050835163
大引 啓次,96,347,311,25,70,18,1,5,105,41,6,3,6,2,27,0,1,56,5,0.225,0.338,0.287,ヤクルト,2015,0.2911239613309624,73.12067162305922,-9.274254358049232
小川 泰弘,27,57,46,4,5,0,0,1,8,4,0,0,7,0,4,0,0,24,0,0.109,0.174,0.18,ヤクルト,2015,0.1754899292100267,-37.94411078435868,-7.818242459940696
川崎 成晃,13,12,11,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.091,0.091,0.167,ヤクルト,2015,0.13699243678388123,-74.92038447400495,-2.0871457810401464
川端 慎吾,143,632,581,87,195,34,1,8,255,57,4,3,2,2,43,0,3,72,15,0.336,0.439,0.383,ヤクルト,2015,0.3781958427138008,156.75192949942075,35.663899305070544
杉浦 稔大,7,12,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0.0,0.0,0.0,ヤクルト,2015,0.0,-206.49959955275526,-3.657145781040146
武内 晋一,51,71,66,5,13,2,0,0,15,3,0,0,1,0,4,0,0,15,1,0.197,0.227,0.243,ヤクルト,2015,0.2240742532872656,8.720415939111486,-6.4441125378208675
館山 昌平,11,20,15,2,3,0,0,1,6,3,0,0,3,0,2,0,0,9,0,0.2,0.4,0.294,ヤクルト,2015,0.32274576339342276,103.4929461254696,0.06946291395269781
田中 浩康,82,151,134,13,27,3,1,1,35,11,3,0,4,0,11,0,2,18,4,0.201,0.261,0.272,ヤクルト,2015,0.25585692599906484,39.247204327588534,-9.121669445435444
田中 雅彦,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ヤクルト,2015,0.0,-206.49959955275526,-1.2190485936800488
デニング,64,227,194,13,43,12,0,4,67,22,0,1,0,2,23,1,8,43,2,0.222,0.345,0.326,ヤクルト,2015,0.318412567508336,99.33097538659104,-0.15100769134276432
徳山 武陽,39,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0,0.0,0.333,ヤクルト,2015,0.2408274684863135,24.81163205065293,-0.22428644526003666
中村 悠平,136,502,442,36,102,14,0,2,122,33,3,2,14,2,40,1,4,80,9,0.231,0.276,0.299,ヤクルト,2015,0.27494326275691566,57.57934928598964,-21.17445096586252
成瀬 善久,14,26,24,0,4,1,0,0,5,0,0,0,2,0,0,0,0,8,0,0.167,0.208,0.167,ヤクルト,2015,0.17058612351113875,-42.65414383367443,-3.6879825255869836
西浦 直亨,26,48,44,9,13,3,1,1,21,5,1,0,1,0,3,0,0,12,0,0.295,0.477,0.34,ヤクルト,2015,0.37070944270233647,149.56135270262985,2.3654594290309046
西田 明央,13,40,34,1,5,1,0,1,9,2,0,0,3,0,3,0,0,11,1,0.147,0.265,0.216,ヤクルト,2015,0.22865874798700508,13.123755483148186,-3.455350801665353
バーネット,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ヤクルト,2015,0.0,-206.49959955275526,-0.3047621484200122
バレンティン,15,52,43,4,8,2,0,1,13,6,0,0,0,0,9,0,0,14,1,0.186,0.302,0.327,ヤクルト,2015,0.3070751583960101,88.44156114557038,-0.5976317178406374
畠山 和洋,137,584,512,64,137,26,0,26,241,105,0,0,0,8,62,0,2,92,10,0.268,0.471,0.344,ヤクルト,2015,0.3704927642049719,149.35323620162438,28.658905322712876
比屋根 渉,84,240,209,42,48,6,0,3,63,9,6,2,10,0,17,0,4,38,2,0.23,0.301,0.3,ヤクルト,2015,0.28612488458156526,68.31913213484783,-7.560306925150765
藤井 亮太,13,38,34,5,6,1,0,0,7,2,0,1,2,0,2,0,0,13,1,0.176,0.206,0.222,ヤクルト,2015,0.2050523735300133,-9.54981902086787,-4.139294973293798
古野 正人,27,14,10,1,1,0,0,0,1,2,0,0,1,1,2,0,0,6,0,0.1,0.1,0.231,ヤクルト,2015,0.1820301266819627,-31.662347571583872,-1.8328239240340174
松井 淳,7,13,12,1,2,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0.167,0.167,0.231,ヤクルト,2015,0.19974987352710952,-14.642792068991955,-1.481907929460159
松元 ユウイチ,39,51,47,1,8,2,0,0,10,5,0,0,0,1,3,0,0,5,1,0.17,0.213,0.216,ヤクルト,2015,0.20305061068453883,-11.472482710666002,-5.652869569420623
ミレッジ,24,81,76,3,16,2,1,1,23,9,0,2,0,0,5,0,0,16,1,0.211,0.303,0.259,ヤクルト,2015,0.26202752475671365,45.17397342636899,-4.415734022020987
三輪 正義,87,102,86,13,20,1,2,0,25,7,4,2,6,1,9,0,0,23,1,0.233,0.291,0.302,ヤクルト,2015,0.28009281660908203,62.5254198120782,-3.8007391388412444
森岡 良介,75,125,112,10,21,2,1,1,28,9,1,1,3,1,8,0,1,22,6,0.188,0.25,0.246,ヤクルト,2015,0.23567791463414717,19.865561524564406,-9.960022650862179
八木 亮祐,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ヤクルト,2015,0.0,-206.49959955275526,-0.6095242968400244
谷内 亮太,4,6,6,1,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0.5,0.667,0.5,ヤクルト,2015,0.5287733547199492,301.37940896777144,1.2014271094799267
山田 哲人,143,646,557,119,183,39,2,38,340,100,34,4,0,3,81,1,5,111,11,0.329,0.61,0.416,ヤクルト,2015,0.45964364997542595,234.98134712980297,86.70365212067212
山中 浩史,9,15,14,0,2,0,0,0,2,1,0,0,1,0,0,0,0,8,2,0.143,0.143,0.143,ヤクルト,2015,0.13163240513537633,-80.06861581921537,-2.685717940585897
雄平,141,585,551,57,149,33,4,8,214,60,7,4,1,3,27,1,3,82,7,0.27,0.388,0.307,ヤクルト,2015,0.318246543004174,99.17151129897908,-0.48191846954275347
ロマン,61,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ヤクルト,2015,0.0,-206.49959955275526,-1.523810742100061
秋山 拓巳,3,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-1.523810742100061
新井 良太,93,162,150,10,29,8,0,4,49,19,0,0,0,1,10,0,1,41,3,0.193,0.327,0.247,阪神,2015,0.26590558383056734,48.898791970707286,-8.231468044041973
荒木 郁也,29,41,35,8,7,0,0,0,7,0,4,0,2,0,3,0,1,7,1,0.2,0.2,0.282,阪神,2015,0.24029050646070302,24.2958879445138,-3.0862737262461413
伊藤 隼太,63,150,135,10,34,7,0,2,47,12,0,1,1,3,11,0,0,31,0,0.252,0.348,0.302,阪神,2015,0.2999275271373172,81.57636673943796,-2.747879309981701
今成 亮太,93,304,269,25,76,7,0,1,86,16,1,1,8,1,24,0,2,78,1,0.283,0.32,0.345,阪神,2015,0.31422890754464206,95.31263169475874,-1.4168823088728935
岩崎 優,15,28,26,0,4,0,0,0,4,0,0,0,2,0,0,0,0,8,0,0.154,0.154,0.154,阪神,2015,0.14175797476117452,-70.34315553202,-4.742570924991111
岩貞 祐太,5,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-1.828572890520073
岩田 稔,27,60,54,1,5,0,1,0,7,3,0,0,6,0,0,0,0,23,3,0.093,0.13,0.093,阪神,2015,0.09966611819803957,-110.77176296326105,-12.57461779408962
岩本 輝,13,9,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0.0,0.0,0.125,阪神,2015,0.09031030068236756,-119.75788770147719,-1.96660933578011
上本 博紀,108,452,375,44,95,18,1,4,127,31,19,11,29,0,44,1,4,69,1,0.253,0.339,0.338,阪神,2015,0.32050920566972835,101.34476541804638,0.6043883467785823
梅野 隆太郎,56,149,138,16,33,9,1,4,56,18,0,2,4,0,6,0,1,33,2,0.239,0.406,0.276,阪神,2015,0.3107288146616513,91.9508441022569,-1.1925256318231956
江越 大賀,56,176,168,21,36,8,3,5,65,16,2,0,0,0,6,0,2,64,0,0.214,0.387,0.25,阪神,2015,0.2897306747846706,71.782440444428,-4.938138121922154
岡崎 太一,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-0.3047621484200122
狩野 恵輔,66,93,84,6,23,4,0,3,36,13,1,0,0,1,4,0,4,12,3,0.274,0.429,0.333,阪神,2015,0.35015120476504674,129.81546836991865,2.7571201969388626
桑原 謙太朗,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-0.3047621484200122
ゴメス,143,601,520,49,141,28,0,17,220,72,0,1,0,3,72,1,6,134,15,0.271,0.423,0.364,阪神,2015,0.3654138265233264,144.4749914658286,26.5779487995727
小宮山 慎二,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-1.828572890520073
サンティアゴ,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-1.523810742100061
坂 克彦,87,46,40,2,7,0,1,0,9,2,1,0,2,0,3,0,1,13,0,0.175,0.225,0.25,阪神,2015,0.23059468079371326,14.983190391614867,-3.888604281866015
柴田 講平,20,49,42,2,8,1,0,0,9,2,0,0,3,0,3,0,1,15,0,0.19,0.214,0.261,阪神,2015,0.23263296105199663,16.940928517833783,-4.046823533450162
俊介,112,126,102,21,25,5,0,0,30,2,3,3,13,0,9,0,2,20,2,0.245,0.294,0.319,阪神,2015,0.29281061962937693,74.74068204276989,-3.164632470833045
関本 賢太郎,55,54,42,1,11,0,0,0,11,10,1,0,0,1,8,0,3,10,1,0.262,0.262,0.407,阪神,2015,0.3366155276104994,116.81465009580884,0.9028439853193404
田上 健一,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-0.3047621484200122
鶴 直人,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-0.3047621484200122
鶴岡 一成,70,179,153,16,35,8,0,1,46,15,0,0,10,1,15,1,0,43,2,0.229,0.301,0.296,阪神,2015,0.2818431062887162,64.20654723497402,-6.370708590850833
鳥谷 敬,143,646,551,69,155,21,4,6,202,42,9,6,2,3,89,2,1,77,8,0.281,0.367,0.38,阪神,2015,0.3528190700886446,132.37791366584847,20.7975651641504
中谷 将大,11,11,11,1,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0.182,0.182,0.182,阪神,2015,0.16753215199047897,-45.58743843734086,-1.5923836326201342
西岡 剛,50,196,172,20,45,8,0,2,59,14,1,3,0,1,22,0,1,21,5,0.262,0.343,0.347,阪神,2015,0.3261962117518701,106.80705088433669,1.326618909677607
能見 篤史,27,59,54,2,7,1,0,0,8,2,0,0,4,0,1,0,0,27,3,0.13,0.148,0.145,阪神,2015,0.1378332705012577,-74.11277608961883,-10.214421302235264
福留 孝介,140,569,495,53,139,24,3,20,229,76,1,2,1,7,65,1,1,75,15,0.281,0.463,0.361,阪神,2015,0.37582284139853606,154.4726967346517,30.81926360535114
藤井 彰人,71,159,134,8,23,1,1,0,26,3,0,0,4,0,21,1,0,20,4,0.172,0.194,0.284,阪神,2015,0.24224608751526516,26.17419470525928,-11.67176224394323
藤浪 晋太郎,28,69,57,2,8,2,0,0,10,6,0,0,9,1,2,0,0,31,0,0.14,0.175,0.167,阪神,2015,0.16055164565754235,-52.29211181714978,-10.448588240980841
ペレス,3,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.0,0.0,0.1,阪神,2015,0.07224824054589404,-137.10623007173282,-2.357621484200122
北條 史也,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-0.3047621484200122
マートン,140,583,544,46,150,27,0,9,204,59,0,1,0,5,31,0,3,77,21,0.276,0.375,0.316,阪神,2015,0.31800217443647305,98.93679889380643,-0.6163325288671154
松田 遼馬,30,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,阪神,2015,0.9214268359476343,678.5172865820241,0.5752378515799879
メッセンジャー,29,59,52,2,5,0,0,0,5,1,0,0,7,0,0,0,0,15,0,0.096,0.096,0.096,阪神,2015,0.08859873422573407,-121.40182203979575,-12.98865906447303
森越 祐人,7,8,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.0,0.0,0.125,阪神,2015,0.09031030068236756,-119.75788770147719,-1.7480971873600977
大和,123,293,249,25,56,5,0,0,61,12,5,7,28,0,12,2,4,35,2,0.225,0.245,0.272,阪神,2015,0.24651723968599015,30.276573371553805,-20.313158543667353
山本 翔也,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-0.6095242968400244
横山 雄哉,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-206.49959955275526,-0.6095242968400244
安達 了一,139,593,506,57,121,16,3,11,176,55,16,15,29,4,48,0,6,68,11,0.239,0.348,0.31,オリックス,2015,0.30781062500023726,89.14796597179821,-6.398776708102716
糸井 嘉男,132,565,484,61,127,22,0,17,200,68,11,4,0,1,72,2,8,78,10,0.262,0.413,0.366,オリックス,2015,0.36419710740231115,143.30635069504606,24.32938614269311
伊藤 光,104,290,247,20,67,9,1,1,81,28,0,1,11,2,29,1,1,53,4,0.271,0.328,0.348,オリックス,2015,0.3196021071574639,100.473510675486,0.13653968221079446
岩崎 恭平,35,113,96,13,27,2,0,4,41,8,2,2,8,0,8,0,1,23,0,0.281,0.427,0.343,オリックス,2015,0.3556069369036,135.05561862436844,3.9388296094910027
小田 裕也,31,97,89,14,29,4,1,2,41,6,6,1,3,0,4,0,1,23,1,0.326,0.461,0.362,オリックス,2015,0.3758334313935346,154.48286826865976,5.254880113897113
カラバイヨ,64,247,222,26,56,9,0,12,101,35,0,1,0,3,17,0,5,63,3,0.252,0.455,0.316,オリックス,2015,0.35083403083836134,130.4713127425812,7.48374934025699
金子 千尋,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,オリックス,2015,0.0,-206.49959955275526,-0.9142864452600366
川端 崇義,56,141,134,9,32,4,2,0,40,7,1,0,0,1,5,0,1,17,3,0.239,0.299,0.27,オリックス,2015,0.26266011595315786,45.781567940693655,-7.60146292722172
小島 脩平,41,52,47,8,8,2,0,0,10,6,3,3,1,0,4,0,0,12,1,0.17,0.213,0.235,オリックス,2015,0.21721693236020434,2.1340603248286043,-5.060180737448478
小谷野 栄一,56,206,183,19,54,9,0,4,75,22,0,1,5,2,13,1,3,22,7,0.295,0.41,0.348,オリックス,2015,0.34923368997020243,128.9342089415663,5.926659117019775
坂口 智隆,36,121,107,8,28,7,0,1,38,5,1,0,1,1,12,0,0,18,1,0.262,0.355,0.333,オリックス,2015,0.32171408561921666,102.50203483918898,0.3010300411785251
縞田 拓弥,80,152,133,17,30,10,1,2,48,16,3,0,6,1,12,0,0,30,1,0.226,0.361,0.288,オリックス,2015,0.2994924086953083,81.15844189329377,-2.8476821762802107
駿太,135,382,334,31,78,8,2,2,96,31,8,9,15,3,24,0,6,69,4,0.234,0.287,0.294,オリックス,2015,0.2754922444857059,58.10663813975865,-15.912546690995057
武田 健吾,9,16,14,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4,0,0.071,0.071,0.133,オリックス,2015,0.10959394942710499,-101.23622748975502,-3.2015277080535287
竹原 直隆,41,88,75,9,20,8,0,2,34,13,0,0,0,0,12,0,1,14,2,0.267,0.453,0.375,オリックス,2015,0.38265866534188947,161.03840481313446,5.340930939038926
田中 大輔,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,オリックス,2015,0.0,-206.49959955275526,-0.3047621484200122
谷 佳知,11,32,27,5,5,1,0,0,6,3,0,0,0,0,4,0,1,2,0,0.185,0.222,0.313,オリックス,2015,0.2706036908127463,53.41125443640045,-1.48238874944039
堤 裕貴,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,オリックス,2015,0.0,-206.49959955275526,-1.523810742100061
Ｔ－岡田,105,416,389,44,109,19,2,11,165,51,2,0,0,4,17,0,6,80,9,0.28,0.424,0.317,オリックス,2015,0.3379840349952151,118.12908125520522,7.498946257274938
ディクソン,20,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.25,0.25,0.25,オリックス,2015,0.23035670898690858,14.754621980939534,-0.4238107421000611
鉄平,13,22,22,0,3,1,0,0,4,1,0,0,0,0,0,0,0,2,1,0.136,0.182,0.136,オリックス,2015,0.14421091492362254,-67.98714268352069,-3.674767265240268
東明 大貴,25,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.25,0.25,0.25,オリックス,2015,0.23035670898690858,14.754621980939534,-0.33904859368004886
中島 裕之,117,483,417,43,100,19,0,10,149,46,1,2,0,1,53,1,12,93,10,0.24,0.357,0.342,オリックス,2015,0.33129222913024065,111.70170041693459,5.619882313134111
中村 一生,67,38,35,6,7,3,0,0,10,5,2,6,3,0,0,0,0,8,0,0.2,0.286,0.2,オリックス,2015,0.21928762037325195,4.1229256215282435,-3.622675925674749
西 勇輝,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,オリックス,2015,0.0,-206.49959955275526,-0.6095242968400244
西野 真弘,57,213,191,31,58,6,2,3,77,22,9,2,2,0,18,0,2,25,0,0.304,0.403,0.37,オリックス,2015,0.359181787946412,138.48921032679732,8.151728737248305
原 拓也,92,148,135,14,23,2,0,2,31,8,1,0,2,0,10,0,1,34,1,0.17,0.23,0.233,オリックス,2015,0.222898085781853,7.590724397034093,-13.599044541504274
平野 恵一,29,123,107,12,28,4,0,0,32,5,1,0,3,1,11,1,1,11,1,0.262,0.299,0.333,オリックス,2015,0.3011215919370536,82.72324836875264,-2.1129942556614987
ブランコ,52,189,165,13,32,1,0,9,60,24,0,0,0,2,21,1,1,53,2,0.194,0.364,0.286,オリックス,2015,0.30326421957535776,84.78121061449951,-2.8600460513823065
伏見 寅威,20,26,22,2,6,1,0,0,7,0,0,0,2,0,1,0,1,6,1,0.273,0.318,0.333,オリックス,2015,0.30888740523244557,90.18219750379002,-0.2538158589203181
ヘルマン,73,245,221,31,59,8,1,1,72,15,17,2,0,0,24,0,0,40,7,0.267,0.326,0.339,オリックス,2015,0.3143792117453988,95.45699666280298,-1.1067263629029922
松葉 貴大,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,オリックス,2015,0.0,-206.49959955275526,-0.9142864452600366
宮崎 祐樹,43,148,131,13,33,4,1,0,39,14,3,4,3,0,13,0,1,25,3,0.252,0.298,0.324,オリックス,2015,0.29628638776592037,78.07910607506602,-3.225901414437666
山崎 勝己,79,188,147,12,30,5,0,0,35,14,1,1,19,1,13,0,8,31,2,0.204,0.238,0.302,オリックス,2015,0.266911431499624,49.86489382195078,-9.371970293494847
山崎 福也,17,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,オリックス,2015,0.30714227864921145,88.50602915883782,-0.03428644526003658
山本 和作,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,オリックス,2015,0.0,-206.49959955275526,-2.4380971873600976
吉田 一将,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,オリックス,2015,0.0,-206.49959955275526,-0.3047621484200122
若月 健矢,5,11,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0.091,0.091,0.091,オリックス,2015,0.08376607599523948,-126.04351899504805,-2.472383632620134
阿部 俊人,66,110,102,10,20,2,1,0,24,5,6,4,5,0,2,0,1,21,1,0.196,0.235,0.219,楽天,2015,0.21160906340702168,-3.252215096261567,-11.293360135725148
伊志嶺 忠,54,149,133,13,32,5,0,3,46,14,0,1,3,0,12,0,1,36,2,0.241,0.346,0.308,楽天,2015,0.30673587930791035,88.1156885853558,-1.7607244981434602
伊東 亮大,8,23,22,2,6,1,0,2,13,2,1,0,0,0,0,0,1,5,1,0.273,0.591,0.304,楽天,2015,0.40198611469454604,179.6021348627636,1.82047058633972
岩崎 達郎,44,42,38,5,10,1,0,0,11,6,0,0,2,0,2,0,0,12,0,0.263,0.289,0.3,楽天,2015,0.2766898197717754,59.25689153942134,-1.7015102336405126
ウィーラー,91,313,274,28,70,12,0,14,124,50,1,0,0,3,30,0,6,63,6,0.255,0.453,0.339,楽天,2015,0.3625625925065517,141.73642324454133,12.989447544536175
榎本 葵,15,19,18,3,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0.056,0.056,0.105,楽天,2015,0.08652153902139867,-123.39693739775508,-4.2204808199802315
岡島 豪郎,41,155,137,13,23,5,2,1,35,13,7,2,4,2,12,0,0,15,0,0.168,0.255,0.232,楽天,2015,0.2300099950961998,14.421608402472202,-13.18945750841315
小山 桂司,6,6,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0.0,0.0,0.0,楽天,2015,0.0,-206.49959955275526,-1.828572890520073
辛島 航,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2015,0.0,-206.49959955275526,-0.6095242968400244
菊池 保則,18,5,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.25,0.25,0.25,楽天,2015,0.23035670898690858,14.754621980939534,-0.4238107421000611
北川 倫太郎,31,86,79,8,17,3,0,0,20,4,3,1,0,1,6,0,0,19,2,0.215,0.253,0.267,楽天,2015,0.24679336634062565,30.541788950838512,-5.939544764121047
銀次,82,354,316,24,95,10,1,1,110,36,8,3,3,4,30,1,1,19,5,0.301,0.348,0.359,楽天,2015,0.33076860777607386,111.19876982896035,3.941891767007988
小斉 祐輔,17,47,43,2,6,1,0,0,7,2,0,0,0,1,3,0,0,14,2,0.14,0.163,0.191,楽天,2015,0.17243335856466852,-40.87990180896437,-6.583820975740573
小関 翔太,40,78,68,6,11,1,0,1,15,5,0,1,6,0,3,0,1,12,3,0.162,0.221,0.208,楽天,2015,0.2047615190994743,-9.829180411693216,-8.518114243427618
後藤 光尊,117,444,413,31,98,18,0,9,143,42,13,8,10,4,12,0,5,48,8,0.237,0.346,0.265,楽天,2015,0.28015313204398645,62.58335189773325,-16.518817861619052
サンチェス,66,232,199,19,45,12,0,7,78,18,3,2,0,2,27,0,4,40,4,0.226,0.392,0.328,楽天,2015,0.33547049723740036,115.71486531008827,3.6251815665571647
塩見 貴洋,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2015,0.0,-206.49959955275526,-1.2190485936800488
島 基宏,117,411,338,28,74,9,1,4,97,18,6,3,11,1,60,4,1,69,11,0.219,0.287,0.338,楽天,2015,0.30462057073643806,86.0839659003818,-5.687068000625028
島内 宏明,25,81,74,6,15,2,3,0,23,6,5,1,2,1,4,0,0,6,0,0.203,0.311,0.241,楽天,2015,0.25129822798571844,34.868642120366324,-5.24573402202099
中川 大志,62,206,187,14,44,8,0,5,67,21,2,1,1,2,12,0,4,60,6,0.235,0.358,0.293,楽天,2015,0.30186433483650327,83.43664196922619,-3.392709891595684
西田 哲朗,62,183,168,19,37,7,0,1,47,8,2,4,4,0,11,0,0,44,4,0.22,0.28,0.268,楽天,2015,0.25796675638198757,41.2736652932565,-10.685998300527029
